time,District,Party,Mandates,Percentage,validVotesPercentage,Votes
06/10/2019 19:15,Braga,PCTP/MRPP,0,1.15,1.19,5436
06/10/2019 19:15,Braga,PAN,0,0.78,0.8,3682
06/10/2019 19:15,Braga,L/TDA,0,0.49,0.51,2333
06/10/2019 19:15,Braga,PNR,0,0.39,0.4,1836
06/10/2019 19:15,Braga,MPT,0,0.34,0.35,1604
06/10/2019 19:15,Braga,PTP-MAS,0,0.34,0.35,1620
06/10/2019 19:15,Braga,PPV/CDC,0,0.21,0.22,993
06/10/2019 19:15,Braga,NC,0,0.2,0.21,972
06/10/2019 19:15,Braga,PPM,0,0.19,0.19,884
06/10/2019 19:15,Braga,PURP,0,0.19,0.19,878
06/10/2019 19:15,Braga,JPP,0,0.13,0.14,637
06/10/2019 19:15,Bragança,PPD/PSD.CDS-PP,2,49.41,51.32,34408
06/10/2019 19:15,Bragança,PS,1,34.06,35.38,23718
06/10/2019 19:15,Bragança,B.E.,0,5.54,5.75,3858
06/10/2019 19:15,Bragança,PCP-PEV,0,3.07,3.19,2136
06/10/2019 19:15,Bragança,PDR,0,0.78,0.81,546
06/10/2019 19:15,Bragança,PCTP/MRPP,0,0.77,0.8,537
06/10/2019 19:15,Bragança,PAN,0,0.55,0.58,386
06/10/2019 19:15,Bragança,PTP-MAS,0,0.41,0.42,284
06/10/2019 19:15,Bragança,L/TDA,0,0.36,0.37,251
06/10/2019 19:15,Bragança,PPM,0,0.33,0.34,229
06/10/2019 19:15,Bragança,MPT,0,0.32,0.33,223
06/10/2019 19:15,Bragança,PNR,0,0.27,0.28,190
06/10/2019 19:15,Bragança,NC,0,0.23,0.24,160
06/10/2019 19:15,Bragança,JPP,0,0.17,0.18,121
06/10/2019 19:15,Castelo Branco,PS,2,38.86,40.52,40502
06/10/2019 19:15,Castelo Branco,PPD/PSD.CDS-PP,2,35.31,36.82,36803
06/10/2019 19:15,Castelo Branco,B.E.,0,10.03,10.45,10450
06/10/2019 19:15,Castelo Branco,PCP-PEV,0,6.03,6.29,6286
06/10/2019 19:15,Castelo Branco,PCTP/MRPP,0,1.04,1.08,1080
06/10/2019 19:15,Castelo Branco,PDR,0,1.04,1.09,1086
06/10/2019 19:15,Castelo Branco,PAN,0,0.83,0.86,860
06/10/2019 19:15,Castelo Branco,L/TDA,0,0.49,0.51,507
06/10/2019 19:15,Castelo Branco,PNR,0,0.49,0.51,508
06/10/2019 19:15,Castelo Branco,PPM,0,0.48,0.5,496
06/10/2019 19:15,Castelo Branco,MPT,0,0.45,0.47,474
06/10/2019 19:15,Castelo Branco,PTP-MAS,0,0.36,0.37,374
06/10/2019 19:15,Castelo Branco,NC,0,0.26,0.27,267
06/10/2019 19:15,Castelo Branco,PURP,0,0.26,0.27,272
06/10/2019 19:15,Coimbra,PPD/PSD.CDS-PP,4,37.18,38.85,81882
06/10/2019 19:15,Coimbra,PS,4,35.28,36.86,77684
06/10/2019 19:15,Coimbra,B.E.,1,9.89,10.33,21780
06/10/2019 19:15,Coimbra,PCP-PEV,0,7.03,7.34,15476
06/10/2019 19:15,Coimbra,PDR,0,1.64,1.72,3615
06/10/2019 19:15,Coimbra,PAN,0,0.98,1.03,2165
06/10/2019 19:15,Coimbra,PCTP/MRPP,0,0.86,0.9,1889
06/10/2019 19:15,Coimbra,L/TDA,0,0.59,0.61,1292
06/10/2019 19:15,Coimbra,PNR,0,0.5,0.52,1097
06/10/2019 19:15,Coimbra,PTP-MAS,0,0.49,0.51,1081
06/10/2019 19:15,Coimbra,MPT,0,0.39,0.41,854
06/10/2019 19:15,Coimbra,NC,0,0.31,0.32,683
06/10/2019 19:15,Coimbra,PPM,0,0.24,0.25,525
06/10/2019 19:15,Coimbra,PURP,0,0.2,0.21,451
06/10/2019 19:15,Coimbra,JPP,0,0.12,0.13,272
06/10/2019 19:15,Évora,PS,1,37.47,38.61,31705
06/10/2019 19:15,Évora,PPD/PSD.CDS-PP,1,23.96,24.69,20275
06/10/2019 19:15,Évora,PCP-PEV,1,21.94,22.61,18567
06/10/2019 19:15,Évora,B.E.,0,8.64,8.9,7312
06/10/2019 19:15,Évora,PCTP/MRPP,0,1.47,1.52,1245
06/10/2019 19:15,Évora,PAN,0,0.85,0.88,723
06/10/2019 19:15,Évora,PDR,0,0.52,0.54,443
06/10/2019 19:15,Évora,PPM,0,0.43,0.44,363
06/10/2019 19:15,Évora,L/TDA,0,0.42,0.43,356
06/10/2019 19:15,Évora,PNR,0,0.33,0.34,280
06/10/2019 19:15,Évora,MPT,0,0.29,0.29,242
06/10/2019 19:15,Évora,NC,0,0.26,0.26,216
06/10/2019 19:15,Évora,PTP-MAS,0,0.26,0.27,224
06/10/2019 19:15,Évora,PURP,0,0.2,0.2,166
06/10/2019 19:15,Faro,PS,4,32.77,34.09,62422
06/10/2019 19:15,Faro,PPD/PSD.CDS-PP,3,31.47,32.74,59950
06/10/2019 19:15,Faro,B.E.,1,14.13,14.7,26922
06/10/2019 19:15,Faro,PCP-PEV,1,8.68,9.03,16539
06/10/2019 19:15,Faro,PAN,0,1.99,2.07,3783
06/10/2019 19:15,Faro,PCTP/MRPP,0,1.58,1.64,3012
06/10/2019 19:15,Faro,PDR,0,1.2,1.25,2293
06/10/2019 19:15,Faro,L/TDA,0,0.75,0.78,1435
06/10/2019 19:15,Faro,PNR,0,0.71,0.73,1343
06/10/2019 19:15,Faro,NC,0,0.7,0.73,1337
06/10/2019 19:15,Faro,MPT,0,0.64,0.67,1222
06/10/2019 19:15,Faro,PTP-MAS,0,0.64,0.67,1220
06/10/2019 19:15,Faro,PURP,0,0.47,0.48,886
06/10/2019 19:15,Faro,PPM,0,0.4,0.41,755
06/10/2019 19:15,Guarda,PPD/PSD.CDS-PP,2,45.59,47.64,38964
06/10/2019 19:15,Guarda,PS,2,33.78,35.29,28868
06/10/2019 19:15,Guarda,B.E.,0,7.42,7.75,6341
06/10/2019 19:15,Guarda,PCP-PEV,0,3.95,4.13,3379
06/10/2019 19:15,Guarda,PDR,0,1.12,1.17,958
06/10/2019 19:15,Guarda,PAN,0,0.85,0.89,725
06/10/2019 19:15,Guarda,PCTP/MRPP,0,0.81,0.84,689
06/10/2019 19:15,Guarda,PNR,0,0.46,0.48,389
06/10/2019 19:15,Guarda,MPT,0,0.35,0.36,298
06/10/2019 19:15,Guarda,L/TDA,0,0.34,0.35,287
06/10/2019 19:15,Guarda,PTP-MAS,0,0.32,0.34,277
06/10/2019 19:15,Guarda,PPM,0,0.25,0.26,211
06/10/2019 19:15,Guarda,NC,0,0.21,0.22,180
06/10/2019 19:15,Guarda,PURP,0,0.17,0.18,144
06/10/2019 19:15,Guarda,JPP,0,0.1,0.1,83
06/10/2019 19:15,Leiria,PPD/PSD.CDS-PP,6,48.42,50.9,115453
06/10/2019 19:15,Leiria,PS,3,24.82,26.09,59184
06/10/2019 19:15,Leiria,B.E.,1,9.66,10.15,23034
06/10/2019 19:15,Leiria,PCP-PEV,0,5.11,5.37,12181
06/10/2019 19:15,Leiria,PDR,0,1.71,1.79,4067
06/10/2019 19:15,Leiria,PAN,0,1.22,1.28,2908
06/10/2019 19:15,Leiria,PCTP/MRPP,0,1.06,1.11,2517
06/10/2019 19:15,Leiria,L/TDA,0,0.75,0.79,1786
06/10/2019 19:15,Leiria,MPT,0,0.5,0.52,1189
06/10/2019 19:15,Leiria,PNR,0,0.45,0.47,1073
06/10/2019 19:15,Leiria,PTP-MAS,0,0.38,0.4,916
06/10/2019 19:15,Leiria,NC,0,0.35,0.37,840
06/10/2019 19:15,Leiria,PPM,0,0.29,0.31,701
06/10/2019 19:15,Leiria,PURP,0,0.26,0.27,612
06/10/2019 19:15,Leiria,JPP,0,0.16,0.16,371
06/10/2019 19:15,Lisboa,PPD/PSD.CDS-PP,18,34.68,35.9,399520
06/10/2019 19:15,Lisboa,PS,18,33.54,34.72,386354
06/10/2019 19:15,Lisboa,B.E.,5,10.89,11.27,125438
06/10/2019 19:15,Lisboa,PCP-PEV,5,9.84,10.19,113406
06/10/2019 19:15,Lisboa,PAN,1,1.96,2.03,22628
06/10/2019 19:15,Lisboa,L/TDA,0,1.27,1.32,14683
06/10/2019 19:15,Lisboa,PCTP/MRPP,0,0.96,1,11083
06/10/2019 19:15,Lisboa,PDR,0,0.89,0.92,10249
06/10/2019 19:15,Lisboa,PNR,0,0.62,0.65,7188
06/10/2019 19:15,Lisboa,MPT,0,0.44,0.46,5078
06/10/2019 19:15,Lisboa,PTP-MAS,0,0.44,0.45,5026
06/10/2019 19:15,Lisboa,PURP,0,0.35,0.36,3999
06/10/2019 19:15,Lisboa,NC,0,0.32,0.34,3737
06/10/2019 19:15,Lisboa,PPM,0,0.24,0.25,2820
06/10/2019 19:15,Lisboa,JPP,0,0.13,0.14,1553
06/10/2019 19:15,Madeira,PPD/PSD,3,37.75,39.2,47228
06/10/2019 19:15,Madeira,PS,2,20.9,21.7,26152
06/10/2019 19:15,Madeira,B.E.,1,10.66,11.07,13342
06/10/2019 19:15,Madeira,JPP,0,6.93,7.2,8671
06/10/2019 19:15,Madeira,CDS-PP,0,6.02,6.25,7536
06/10/2019 19:15,Madeira,PCP-PEV,0,3.57,3.71,4468
06/10/2019 19:15,Madeira,PAN,0,1.76,1.83,2206
06/10/2019 19:15,Madeira,PDR,0,1.71,1.78,2144
06/10/2019 19:15,Madeira,PTP,0,1.4,1.45,1748
06/10/2019 19:15,Madeira,MPT,0,1.36,1.42,1705
06/10/2019 19:15,Madeira,PCTP/MRPP,0,1.27,1.32,1592
06/10/2019 19:15,Madeira,L/TDA,0,1.01,1.05,1260
06/10/2019 19:15,Madeira,NC,0,0.9,0.93,1125
06/10/2019 19:15,Madeira,PNR,0,0.63,0.65,784
06/10/2019 19:15,Madeira,PPM,0,0.42,0.44,528
06/10/2019 19:15,Portalegre,PS,1,42.43,43.94,25037
06/10/2019 19:15,Portalegre,PPD/PSD.CDS-PP,1,27.63,28.61,16303
06/10/2019 19:15,Portalegre,PCP-PEV,0,12.18,12.61,7184
06/10/2019 19:15,Portalegre,B.E.,0,9.2,9.52,5427
06/10/2019 19:15,Portalegre,PCTP/MRPP,0,1.7,1.76,1001
06/10/2019 19:15,Portalegre,PAN,0,0.79,0.81,464
06/10/2019 19:15,Portalegre,PDR,0,0.55,0.57,326
06/10/2019 19:15,Portalegre,PNR,0,0.37,0.38,217
06/10/2019 19:15,Portalegre,PTP-MAS,0,0.34,0.35,198
06/10/2019 19:15,Portalegre,L/TDA,0,0.32,0.33,189
06/10/2019 19:15,Portalegre,PPM,0,0.32,0.33,187
06/10/2019 19:15,Portalegre,MPT,0,0.26,0.27,154
06/10/2019 19:15,Portalegre,PURP,0,0.25,0.26,147
06/10/2019 19:15,Portalegre,NC,0,0.24,0.25,144
06/10/2019 19:15,Porto,PPD/PSD.CDS-PP,17,39.59,41,380043
06/10/2019 19:15,Porto,PS,14,32.72,33.88,314084
06/10/2019 19:15,Porto,B.E.,5,11.14,11.54,106954
06/10/2019 19:15,Porto,PCP-PEV,3,6.83,7.07,65560
06/10/2019 19:15,Porto,PAN,0,1.59,1.65,15295
06/10/2019 19:15,Porto,PDR,0,1.11,1.15,10702
06/10/2019 19:15,Porto,PCTP/MRPP,0,1.07,1.11,10290
06/10/2019 19:15,Porto,L/TDA,0,0.52,0.54,5014
06/10/2019 19:15,Porto,PNR,0,0.49,0.51,4750
06/10/2019 19:15,Porto,MPT,0,0.36,0.37,3449
06/10/2019 19:15,Porto,NC,0,0.29,0.3,2773
06/10/2019 19:15,Porto,PTP-MAS,0,0.29,0.3,2788
06/10/2019 19:15,Porto,PPM,0,0.25,0.26,2392
06/10/2019 19:15,Porto,PURP,0,0.17,0.17,1611
06/10/2019 19:15,Porto,JPP,0,0.13,0.13,1239
06/10/2019 19:15,Santarém,PPD/PSD.CDS-PP,4,35.82,37.32,81544
06/10/2019 19:15,Santarém,PS,3,32.91,34.28,74905
06/10/2019 19:15,Santarém,B.E.,1,10.76,11.21,24489
06/10/2019 19:15,Santarém,PCP-PEV,1,9.64,10.04,21941
06/10/2019 19:15,Santarém,PCTP/MRPP,0,1.34,1.4,3060
06/10/2019 19:15,Santarém,PAN,0,1.19,1.24,2715
06/10/2019 19:15,Santarém,PDR,0,1.04,1.09,2377
06/10/2019 19:15,Santarém,L/TDA,0,0.54,0.57,1236
06/10/2019 19:15,Santarém,PNR,0,0.53,0.55,1206
06/10/2019 19:15,Santarém,MPT,0,0.46,0.48,1038
06/10/2019 19:15,Santarém,NC,0,0.41,0.43,932
06/10/2019 19:15,Santarém,PTP-MAS,0,0.41,0.42,928
06/10/2019 19:15,Santarém,PPM,0,0.36,0.38,822
06/10/2019 19:15,Santarém,PURP,0,0.36,0.38,827
06/10/2019 19:15,Santarém,PPV/CDC,0,0.22,0.22,491
06/10/2019 19:15,Setúbal,PS,7,34.31,35.43,145302
06/10/2019 19:15,Setúbal,PPD/PSD.CDS-PP,5,22.59,23.33,95659
06/10/2019 19:15,Setúbal,PCP-PEV,4,18.8,19.41,79606
06/10/2019 19:15,Setúbal,B.E.,2,13.05,13.48,55276
06/10/2019 19:15,Setúbal,PAN,0,1.93,1.99,8167
06/10/2019 19:15,Setúbal,PCTP/MRPP,0,1.59,1.64,6721
06/10/2019 19:15,Setúbal,L/TDA,0,1.01,1.04,4277
06/10/2019 19:15,Setúbal,PDR,0,0.97,1.01,4124
06/10/2019 19:15,Setúbal,PNR,0,0.63,0.65,2676
06/10/2019 19:15,Setúbal,PTP-MAS,0,0.43,0.44,1807
06/10/2019 19:15,Setúbal,PURP,0,0.4,0.41,1700
06/10/2019 19:15,Setúbal,MPT,0,0.37,0.39,1584
06/10/2019 19:15,Setúbal,NC,0,0.37,0.38,1572
06/10/2019 19:15,Setúbal,PPM,0,0.24,0.25,1024
06/10/2019 19:15,Setúbal,JPP,0,0.13,0.14,561
06/10/2019 19:15,Viana do Castelo,PPD/PSD.CDS-PP,4,45.54,47.52,58509
06/10/2019 19:15,Viana do Castelo,PS,2,29.82,31.12,38309
06/10/2019 19:15,Viana do Castelo,B.E.,0,7.96,8.3,10225
06/10/2019 19:15,Viana do Castelo,PCP-PEV,0,5.23,5.46,6726
06/10/2019 19:15,Viana do Castelo,PDR,0,1.87,1.95,2400
06/10/2019 19:15,Viana do Castelo,PCTP/MRPP,0,0.87,0.9,1113
06/10/2019 19:15,Viana do Castelo,PAN,0,0.85,0.88,1086
06/10/2019 19:15,Viana do Castelo,NC,0,0.81,0.84,1037
06/10/2019 19:15,Viana do Castelo,PTP-MAS,0,0.75,0.78,959
06/10/2019 19:15,Viana do Castelo,PNR,0,0.44,0.45,559
06/10/2019 19:15,Viana do Castelo,PPM,0,0.42,0.43,535
06/10/2019 19:15,Viana do Castelo,L/TDA,0,0.35,0.37,453
06/10/2019 19:15,Viana do Castelo,MPT,0,0.35,0.36,445
06/10/2019 19:15,Viana do Castelo,PPV/CDC,0,0.3,0.32,390
06/10/2019 19:15,Viana do Castelo,PURP,0,0.17,0.17,213
06/10/2019 19:15,Viana do Castelo,JPP,0,0.12,0.13,160
06/10/2019 19:15,Vila Real,PPD/PSD.CDS-PP,3,51.02,52.88,56262
06/10/2019 19:15,Vila Real,PS,2,33.06,34.27,36461
06/10/2019 19:15,Vila Real,B.E.,0,5.18,5.36,5707
06/10/2019 19:15,Vila Real,PCP-PEV,0,2.95,3.05,3250
06/10/2019 19:15,Vila Real,PCTP/MRPP,0,0.91,0.94,1004
06/10/2019 19:15,Vila Real,PDR,0,0.73,0.76,806
06/10/2019 19:15,Vila Real,PAN,0,0.6,0.63,667
06/10/2019 19:15,Vila Real,PTP-MAS,0,0.47,0.49,521
06/10/2019 19:15,Vila Real,L/TDA,0,0.35,0.36,383
06/10/2019 19:15,Vila Real,PPM,0,0.29,0.3,316
06/10/2019 19:15,Vila Real,MPT,0,0.28,0.29,306
06/10/2019 19:15,Vila Real,NC,0,0.25,0.26,281
06/10/2019 19:15,Vila Real,PNR,0,0.25,0.26,279
06/10/2019 19:15,Vila Real,PURP,0,0.14,0.14,151
06/10/2019 19:15,Viseu,PPD/PSD.CDS-PP,6,51.05,53.25,97362
06/10/2019 19:15,Viseu,PS,3,29.65,30.92,56543
06/10/2019 19:15,Viseu,B.E.,0,6.72,7.01,12816
06/10/2019 19:15,Viseu,PCP-PEV,0,3.5,3.65,6668
06/10/2019 19:15,Viseu,PDR,0,1.02,1.07,1952
06/10/2019 19:15,Viseu,PCTP/MRPP,0,0.91,0.95,1743
06/10/2019 19:15,Viseu,PAN,0,0.68,0.71,1296
06/10/2019 19:15,Viseu,L/TDA,0,0.53,0.55,1003
06/10/2019 19:15,Viseu,PTP-MAS,0,0.38,0.39,721
06/10/2019 19:15,Viseu,MPT,0,0.36,0.37,679
06/10/2019 19:15,Viseu,PNR,0,0.32,0.33,608
06/10/2019 19:15,Viseu,NC,0,0.28,0.29,534
06/10/2019 19:15,Viseu,PPM,0,0.28,0.29,533
06/10/2019 19:15,Viseu,PURP,0,0.2,0.21,387
06/10/2019 19:20,Território Nacional,PPD/PSD.CDS-PP,99,36.83,38.24,1981459
06/10/2019 19:20,Território Nacional,PS,85,32.38,33.62,1742012
06/10/2019 19:20,Território Nacional,B.E.,19,10.22,10.61,549878
06/10/2019 19:20,Território Nacional,PCP-PEV,17,8.27,8.59,444955
06/10/2019 19:20,Território Nacional,PPD/PSD,5,1.51,1.56,81054
06/10/2019 19:20,Território Nacional,PAN,1,1.39,1.44,74752
06/10/2019 19:20,Território Nacional,PDR,0,1.13,1.18,60998
06/10/2019 19:20,Território Nacional,PCTP/MRPP,0,1.11,1.15,59838
06/10/2019 19:20,Território Nacional,L/TDA,0,0.72,0.75,39008
06/10/2019 19:20,Território Nacional,PNR,0,0.5,0.52,27141
06/10/2019 19:20,Território Nacional,MPT,0,0.42,0.43,22416
06/10/2019 19:20,Território Nacional,PTP-MAS,0,0.38,0.4,20709
06/10/2019 19:20,Território Nacional,NC,0,0.35,0.36,18722
06/10/2019 19:20,Território Nacional,PPM,0,0.28,0.29,14805
06/10/2019 19:20,Território Nacional,JPP,0,0.26,0.27,14204
06/10/2019 19:20,Território Nacional,PURP,0,0.26,0.27,13764
06/10/2019 19:20,Território Nacional,CDS-PP,0,0.14,0.15,7536
06/10/2019 19:20,Território Nacional,CDS-PP.PPM,0,0.07,0.07,3654
06/10/2019 19:20,Território Nacional,PPV/CDC,0,0.05,0.05,2659
06/10/2019 19:20,Território Nacional,PTP,0,0.03,0.03,1748
06/10/2019 19:20,Açores,PS,3,40.37,42.47,37869
06/10/2019 19:20,Açores,PPD/PSD,2,36.06,37.93,33826
06/10/2019 19:20,Açores,B.E.,0,7.81,8.22,7330
06/10/2019 19:20,Açores,CDS-PP.PPM,0,3.9,4.1,3654
06/10/2019 19:20,Açores,PCP-PEV,0,2.47,2.6,2320
06/10/2019 19:20,Açores,PAN,0,0.87,0.91,815
06/10/2019 19:20,Açores,NC,0,0.82,0.86,766
06/10/2019 19:20,Açores,PCTP/MRPP,0,0.64,0.67,601
06/10/2019 19:20,Açores,PDR,0,0.54,0.57,511
06/10/2019 19:20,Açores,PURP,0,0.37,0.39,346
06/10/2019 19:20,Açores,L/TDA,0,0.35,0.37,332
06/10/2019 19:20,Açores,PTP-MAS,0,0.34,0.36,319
06/10/2019 19:20,Açores,MPT,0,0.32,0.34,299
06/10/2019 19:20,Açores,PNR,0,0.2,0.21,185
06/10/2019 19:20,Aveiro,PPD/PSD.CDS-PP,10,48.14,50.23,177185
06/10/2019 19:20,Aveiro,PS,5,27.91,29.12,102726
06/10/2019 19:20,Aveiro,B.E.,1,9.6,10.01,35327
06/10/2019 19:20,Aveiro,PCP-PEV,0,4.36,4.55,16038
06/10/2019 19:20,Aveiro,PDR,0,1.24,1.29,4548
06/10/2019 19:20,Aveiro,PAN,0,0.97,1.01,3573
06/10/2019 19:20,Aveiro,PCTP/MRPP,0,0.89,0.93,3280
06/10/2019 19:20,Aveiro,PNR,0,0.46,0.48,1698
06/10/2019 19:20,Aveiro,L/TDA,0,0.45,0.47,1660
06/10/2019 19:20,Aveiro,MPT,0,0.36,0.38,1325
06/10/2019 19:20,Aveiro,PPM,0,0.35,0.37,1292
06/10/2019 19:20,Aveiro,PTP-MAS,0,0.34,0.36,1253
06/10/2019 19:20,Aveiro,NC,0,0.27,0.29,1006
06/10/2019 19:20,Aveiro,PPV/CDC,0,0.21,0.22,785
06/10/2019 19:20,Aveiro,PURP,0,0.17,0.18,634
06/10/2019 19:20,Aveiro,JPP,0,0.12,0.13,448
06/10/2019 19:20,Beja,PS,1,37.29,38.51,27775
06/10/2019 19:20,Beja,PCP-PEV,1,24.96,25.78,18592
06/10/2019 19:20,Beja,PPD/PSD.CDS-PP,1,20.11,20.77,14980
06/10/2019 19:20,Beja,B.E.,0,8.2,8.46,6105
06/10/2019 19:20,Beja,PCTP/MRPP,0,2.61,2.7,1945
06/10/2019 19:20,Beja,PAN,0,0.82,0.84,608
06/10/2019 19:20,Beja,PDR,0,0.47,0.49,351
06/10/2019 19:20,Beja,PURP,0,0.46,0.47,340
06/10/2019 19:20,Beja,PNR,0,0.37,0.38,275
06/10/2019 19:20,Beja,L/TDA,0,0.36,0.38,271
06/10/2019 19:20,Beja,MPT,0,0.33,0.34,248
06/10/2019 19:20,Beja,PPM,0,0.26,0.27,192
06/10/2019 19:20,Beja,PTP-MAS,0,0.26,0.27,193
06/10/2019 19:20,Beja,NC,0,0.21,0.22,160
06/10/2019 19:20,Beja,JPP,0,0.12,0.12,88
06/10/2019 19:20,Braga,PPD/PSD.CDS-PP,10,45.61,47.29,216357
06/10/2019 19:20,Braga,PS,7,30.87,32,146412
06/10/2019 19:20,Braga,B.E.,1,8.8,9.12,41745
06/10/2019 19:20,Braga,PCP-PEV,1,5.19,5.38,24632
06/10/2019 19:20,Braga,PDR,0,1.58,1.64,7500
06/10/2019 19:20,Braga,PCTP/MRPP,0,1.15,1.19,5436
06/10/2019 19:20,Braga,PAN,0,0.78,0.8,3682
06/10/2019 19:20,Braga,L/TDA,0,0.49,0.51,2333
06/10/2019 19:20,Braga,PNR,0,0.39,0.4,1836
06/10/2019 19:20,Braga,MPT,0,0.34,0.35,1604
06/10/2019 19:20,Braga,PTP-MAS,0,0.34,0.35,1620
06/10/2019 19:20,Braga,PPV/CDC,0,0.21,0.22,993
06/10/2019 19:20,Braga,NC,0,0.2,0.21,972
06/10/2019 19:20,Braga,PPM,0,0.19,0.19,884
06/10/2019 19:20,Braga,PURP,0,0.19,0.19,878
06/10/2019 19:20,Braga,JPP,0,0.13,0.14,637
06/10/2019 19:20,Bragança,PPD/PSD.CDS-PP,2,49.41,51.32,34408
06/10/2019 19:20,Bragança,PS,1,34.06,35.38,23718
06/10/2019 19:20,Bragança,B.E.,0,5.54,5.75,3858
06/10/2019 19:20,Bragança,PCP-PEV,0,3.07,3.19,2136
06/10/2019 19:20,Bragança,PDR,0,0.78,0.81,546
06/10/2019 19:20,Bragança,PCTP/MRPP,0,0.77,0.8,537
06/10/2019 19:20,Bragança,PAN,0,0.55,0.58,386
06/10/2019 19:20,Bragança,PTP-MAS,0,0.41,0.42,284
06/10/2019 19:20,Bragança,L/TDA,0,0.36,0.37,251
06/10/2019 19:20,Bragança,PPM,0,0.33,0.34,229
06/10/2019 19:20,Bragança,MPT,0,0.32,0.33,223
06/10/2019 19:20,Bragança,PNR,0,0.27,0.28,190
06/10/2019 19:20,Bragança,NC,0,0.23,0.24,160
06/10/2019 19:20,Bragança,JPP,0,0.17,0.18,121
06/10/2019 19:20,Castelo Branco,PS,2,38.86,40.52,40502
06/10/2019 19:20,Castelo Branco,PPD/PSD.CDS-PP,2,35.31,36.82,36803
06/10/2019 19:20,Castelo Branco,B.E.,0,10.03,10.45,10450
06/10/2019 19:20,Castelo Branco,PCP-PEV,0,6.03,6.29,6286
06/10/2019 19:20,Castelo Branco,PCTP/MRPP,0,1.04,1.08,1080
06/10/2019 19:20,Castelo Branco,PDR,0,1.04,1.09,1086
06/10/2019 19:20,Castelo Branco,PAN,0,0.83,0.86,860
06/10/2019 19:20,Castelo Branco,L/TDA,0,0.49,0.51,507
06/10/2019 19:20,Castelo Branco,PNR,0,0.49,0.51,508
06/10/2019 19:20,Castelo Branco,PPM,0,0.48,0.5,496
06/10/2019 19:20,Castelo Branco,MPT,0,0.45,0.47,474
06/10/2019 19:20,Castelo Branco,PTP-MAS,0,0.36,0.37,374
06/10/2019 19:20,Castelo Branco,NC,0,0.26,0.27,267
06/10/2019 19:20,Castelo Branco,PURP,0,0.26,0.27,272
06/10/2019 19:20,Coimbra,PPD/PSD.CDS-PP,4,37.18,38.85,81882
06/10/2019 19:20,Coimbra,PS,4,35.28,36.86,77684
06/10/2019 19:20,Coimbra,B.E.,1,9.89,10.33,21780
06/10/2019 19:20,Coimbra,PCP-PEV,0,7.03,7.34,15476
06/10/2019 19:20,Coimbra,PDR,0,1.64,1.72,3615
06/10/2019 19:20,Coimbra,PAN,0,0.98,1.03,2165
06/10/2019 19:20,Coimbra,PCTP/MRPP,0,0.86,0.9,1889
06/10/2019 19:20,Coimbra,L/TDA,0,0.59,0.61,1292
06/10/2019 19:20,Coimbra,PNR,0,0.5,0.52,1097
06/10/2019 19:20,Coimbra,PTP-MAS,0,0.49,0.51,1081
06/10/2019 19:20,Coimbra,MPT,0,0.39,0.41,854
06/10/2019 19:20,Coimbra,NC,0,0.31,0.32,683
06/10/2019 19:20,Coimbra,PPM,0,0.24,0.25,525
06/10/2019 19:20,Coimbra,PURP,0,0.2,0.21,451
06/10/2019 19:20,Coimbra,JPP,0,0.12,0.13,272
06/10/2019 19:20,Évora,PS,1,37.47,38.61,31705
06/10/2019 19:20,Évora,PPD/PSD.CDS-PP,1,23.96,24.69,20275
06/10/2019 19:20,Évora,PCP-PEV,1,21.94,22.61,18567
06/10/2019 19:20,Évora,B.E.,0,8.64,8.9,7312
06/10/2019 19:20,Évora,PCTP/MRPP,0,1.47,1.52,1245
06/10/2019 19:20,Évora,PAN,0,0.85,0.88,723
06/10/2019 19:20,Évora,PDR,0,0.52,0.54,443
06/10/2019 19:20,Évora,PPM,0,0.43,0.44,363
06/10/2019 19:20,Évora,L/TDA,0,0.42,0.43,356
06/10/2019 19:20,Évora,PNR,0,0.33,0.34,280
06/10/2019 19:20,Évora,MPT,0,0.29,0.29,242
06/10/2019 19:20,Évora,NC,0,0.26,0.26,216
06/10/2019 19:20,Évora,PTP-MAS,0,0.26,0.27,224
06/10/2019 19:20,Évora,PURP,0,0.2,0.2,166
06/10/2019 19:20,Faro,PS,4,32.77,34.09,62422
06/10/2019 19:20,Faro,PPD/PSD.CDS-PP,3,31.47,32.74,59950
06/10/2019 19:20,Faro,B.E.,1,14.13,14.7,26922
06/10/2019 19:20,Faro,PCP-PEV,1,8.68,9.03,16539
06/10/2019 19:20,Faro,PAN,0,1.99,2.07,3783
06/10/2019 19:20,Faro,PCTP/MRPP,0,1.58,1.64,3012
06/10/2019 19:20,Faro,PDR,0,1.2,1.25,2293
06/10/2019 19:20,Faro,L/TDA,0,0.75,0.78,1435
06/10/2019 19:20,Faro,PNR,0,0.71,0.73,1343
06/10/2019 19:20,Faro,NC,0,0.7,0.73,1337
06/10/2019 19:20,Faro,MPT,0,0.64,0.67,1222
06/10/2019 19:20,Faro,PTP-MAS,0,0.64,0.67,1220
06/10/2019 19:20,Faro,PURP,0,0.47,0.48,886
06/10/2019 19:20,Faro,PPM,0,0.4,0.41,755
06/10/2019 19:20,Guarda,PPD/PSD.CDS-PP,2,45.59,47.64,38964
06/10/2019 19:20,Guarda,PS,2,33.78,35.29,28868
06/10/2019 19:20,Guarda,B.E.,0,7.42,7.75,6341
06/10/2019 19:20,Guarda,PCP-PEV,0,3.95,4.13,3379
